,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50
13H009,-0.058889624,0.10090578,-0.044499014,-0.074536026,-0.07410384,-0.009983901,0.07755574,-0.011088199,0.006911207,-0.016252335,0.0040459717,0.029884573,-0.037629172,-0.066474356,0.03688959,-0.015667638,-0.08554818,-0.0029293695,-0.009550502,-0.0036894684,0.064269684,0.0008523303,-0.040161185,-0.011605792,-0.0321269,-0.00039080804,-0.016600782,-0.11669968,0.036030993,-0.013715703,-0.028781084,-0.11349371,-0.019460032,0.043394733,-0.06390791,-0.04192421,-0.0027058383,-0.04371045,-0.0065896437,0.005845034,-0.09827026,0.027728008,0.01383836,0.0020840904,0.058462627,-0.0002693095,-0.014858993,0.10870465,0.077069886,-0.009305531
13H018,0.056463916,0.004115246,-0.026807904,-0.05041827,-0.062820464,0.013369588,-0.024128076,0.00027367525,0.004946971,-0.0060491236,0.013107763,-0.06450235,0.05273944,0.045958493,-0.041763116,0.05811264,-0.080093995,-0.04211692,0.00976249,-0.00014677865,0.030104797,0.007793857,0.028782956,-0.0070959255,0.029566858,-0.10442152,0.004926499,-0.1104371,0.058595244,0.02763228,0.06079131,-0.029805275,0.002324139,0.0008917477,-0.020878406,-0.040293682,0.006332253,-0.11288675,-0.00928428,0.012092867,0.10172551,-0.044383895,-0.018496767,0.0051543373,-0.013655823,0.027314015,0.0038174947,-0.035534345,-0.11077721,0.008918059
13H019,-0.0344881,0.0071416125,0.033278868,-0.15502273,0.10317226,-0.002744397,0.03138364,0.083736,0.00952463,-0.004607388,-0.005811594,-0.016595561,0.019769812,0.08483952,-0.028068697,-0.014176222,-0.10644941,-0.07541506,-0.0035865328,-0.004547159,0.011415489,0.00016713125,-0.023673648,0.006773722,-0.072208226,-0.025329504,0.0018961827,-0.025982646,0.022190725,-0.031570632,0.17001988,-0.04392922,-0.0054882923,0.042572718,0.006065534,0.07869712,-0.008011091,-0.068823025,0.0036408666,-0.018534418,-0.0052987603,-0.091511436,0.008936117,-6.762841e-05,-0.028420212,-0.08884352,-0.0039945324,0.01696037,0.031828318,-0.08651502
13H039,0.014063358,0.06977516,-0.10469441,-0.057205483,-0.112292446,-0.003102583,-0.01418624,-0.16531806,-0.0065900357,0.010200453,-0.0019851404,0.0037492276,-0.01148099,-0.08948903,0.028845375,-0.0951134,-0.09892955,-0.07985005,-0.0020692633,0.009552367,0.015550923,0.009001602,-0.021545174,0.0010860144,-0.02825863,0.0142958835,-0.006398751,0.018124543,0.05912361,0.045378342,-0.1809995,-0.013838877,0.0030549383,0.049302112,0.06479514,-0.0005136622,-0.007354138,-0.003709849,-0.016064027,0.00063533365,0.016426524,-0.021687591,0.0102348095,0.0029840241,0.062127665,-0.030497046,-0.00038067953,0.06260973,-0.096292056,0.0677597
13H046,0.04948486,-0.046950366,-0.017231472,-0.13959874,0.04972262,0.00093157333,0.0144911865,0.0055191997,-0.011531104,0.014342367,-0.012166297,-0.065721616,0.07226039,-0.03157225,0.031969376,-0.03040998,-0.043083195,-0.012165027,0.017243957,0.011248153,-0.0040775617,0.016315125,-0.014184707,0.0031982767,0.006528224,0.012834276,0.0060743685,-0.03828003,-0.025680471,-0.0061715757,0.10883869,0.06577403,-0.0050618635,-0.035207048,0.023149956,0.07051668,-0.014773381,-0.030199058,-0.0044188155,0.0023732542,0.09691483,-0.036075424,0.0023353342,0.002929955,-0.058792286,-0.0653912,-0.00950146,-0.022189755,0.07127441,-0.030931307
13H048,-0.048810493,0.03556546,0.05525646,-0.0730904,-0.039523367,-0.0055812765,-0.093798034,-0.040071312,-0.0031566273,-0.0055374107,0.0053166877,0.09353899,-0.10384512,-0.11193943,0.02177521,-0.05632196,-0.034858085,-0.030788504,-0.019314239,-0.0062264227,0.119544014,-0.0075078993,0.004633663,-0.005488285,-0.09267253,-0.025587909,-0.0023759245,-0.07381608,0.13987568,0.011448711,-0.17532974,0.101366304,-0.0077136955,-0.07489617,0.0065590153,0.015762262,0.008827467,-0.011157744,0.0043579815,-0.0051982,0.10218473,-0.0076275906,0.004458062,-0.014795352,0.09234684,0.041575827,-0.005052771,0.0094497,-0.08630188,0.01799697
13H053,0.0154063525,0.17876485,-0.040955402,-0.074680656,-0.008279579,0.006108426,0.021754643,0.072257355,0.003128653,0.00052486855,0.009077209,-0.08298352,0.110563196,-0.05046761,0.10316817,-0.15474224,-0.09023951,-0.06505592,0.009714045,-0.008000442,0.09494799,0.007984174,0.04625984,-0.011200021,-0.008715227,0.031549565,-0.005320101,-0.016720068,-0.05145605,-0.025623076,0.11781368,0.018401977,0.00684326,-0.021732477,0.0017997803,-0.0007278939,-0.0022004498,-0.043389425,-0.008331416,0.0051772506,0.036639944,0.05278603,0.0061343564,0.0028786517,0.064779036,-0.10572484,0.017680086,-0.08525165,0.09730172,0.05413403
13H056,-0.015408044,0.05813992,-0.0887483,0.031887542,-0.07332944,0.010747573,-0.13203365,0.07014968,0.009860658,0.0035938274,0.00045533536,-0.07335011,-0.06621298,-0.06951783,0.050055947,0.008573043,-0.16427805,0.005232653,0.0006201901,-0.009443357,-0.009659384,0.0028186077,-0.04781185,0.002914598,-0.030159997,0.029084297,-0.006759273,0.13533485,-0.02222562,0.023189876,-0.204611,-0.007955059,0.009356985,0.10576137,0.048740227,0.07597563,-0.0073157516,-0.009898902,0.0033272596,-0.011812958,0.006585646,-0.06692822,0.0026365824,-0.004126245,-0.12151398,0.10870303,-0.0064914366,0.008249959,-0.04205883,-0.055640325
13H058,0.048593994,0.13906287,0.07836947,0.018309576,0.18082231,-0.0014820301,0.09825814,0.12064223,-0.007937744,-0.004428125,-0.0026252212,0.11831813,0.07630515,0.057137303,-0.03558824,-0.13046063,0.17869209,0.022952765,-0.0034058501,-0.0055647856,0.016313571,-0.029680261,0.032184593,-0.004538,0.08187325,0.119486906,-0.025193956,0.00753667,-0.0968666,-0.061847646,-0.025494445,0.040615305,-0.008586249,-0.03231321,-0.00052373396,-0.10757658,-0.022493364,-0.08631407,0.012126253,-0.0063673244,-0.043841586,0.11183241,0.02430299,-0.0141757475,-0.06546261,0.047908083,0.009149417,0.065732405,-0.060322464,-0.047911867
13H065,0.012594094,0.058428917,0.074008994,-0.029984182,-0.0017106408,0.0022718823,-0.019589199,0.08824918,-0.018702032,0.0051834155,-0.005182996,-0.011716401,0.11561884,-0.053930465,-0.053569376,0.045467377,-0.07912411,0.14183928,0.01725174,0.008159912,-0.023476066,-0.0067286184,0.10878741,-0.0040526125,0.06303122,-0.049736083,0.0023296787,-0.024808398,-0.077006556,0.040595002,-0.037707966,0.10972398,0.0068358174,-0.0073908865,-0.03558101,-0.0027662579,0.0033488027,0.017953679,0.0030590487,0.014210716,-0.069074444,-0.024853969,-0.010052681,0.010858984,-0.1224547,0.12673764,0.008220091,0.023526307,-0.004099606,-0.012334374
13H066,-0.055175528,0.1293782,0.028352462,0.01685941,-0.038659208,-0.0135495365,-0.037552416,0.0048676115,-0.0066822786,0.0025339224,0.011012017,0.0009495183,0.0572711,0.12627694,-0.023314951,-0.0139531065,0.16510457,-0.11522422,-0.0014883691,-0.0009781225,-0.0047281063,-0.007953997,-0.070537075,0.00985242,0.002858,0.06299957,0.015972465,-0.10597699,0.05672525,0.05752252,0.08261741,-0.14454512,-0.0047661085,-0.056365203,-0.015880873,0.0086709615,0.007662744,0.009723851,0.009491742,-0.0017440135,0.1364052,-0.00016192971,-0.007158572,0.0020996714,0.063779786,0.07076757,0.0029811726,-0.039996624,-0.013390128,0.018301679
13H071,-0.024897506,-0.020789266,-0.038739998,0.21629743,-0.034386817,-0.0006546776,0.0650151,0.00969945,0.00548337,-0.013369444,0.00047417197,0.031087952,-0.06747363,0.017636627,0.026043406,-0.112913944,0.017364305,-0.009041461,-0.0022603504,0.0032396514,-0.008361893,0.009526293,0.12044702,0.0018558187,0.055746254,-0.10891646,-0.0038465085,0.13707243,-0.12027741,0.041181125,0.008427099,-0.10715003,0.0018145096,-0.028160155,-0.0050434163,0.041099604,0.00030545914,-0.019456578,-0.012702157,0.0036501486,0.036808703,-0.1109713,0.003927666,-0.0055256807,0.16092688,0.047463514,0.0006823237,-0.000961201,0.054437097,0.009122649
13H073,0.09241501,0.022470009,-0.102209315,0.11975924,-0.113031626,-0.008488131,0.026527999,-0.02624541,-0.0022790355,-0.009055055,0.00860582,-0.061965846,0.15944214,-0.017037231,3.033668e-05,0.0441223,-0.05115916,-0.024453998,-0.0043902593,-0.008069817,0.09547205,-0.00903861,0.014137157,-0.0005267669,-0.012061939,0.062194742,0.006701905,-0.012052539,-0.12188973,0.006200857,0.0059843226,0.12972075,0.001702069,-0.106998764,-0.02220907,-0.05758217,0.011609288,-0.010086865,0.006069724,-0.00178038,-0.05916419,0.16979837,-0.0054908865,0.017091883,-0.038289778,-0.16359352,0.0058984114,-0.040280387,0.1438894,-0.01634078
13H078,-0.026869845,-0.19717436,0.005099759,0.22314826,-0.093572855,-0.0013668172,-0.011045091,0.043483216,0.0036428187,0.0021000588,-0.012553477,-0.036086824,0.0654005,0.05351281,0.035099156,-0.17585175,-0.07698717,-0.024766635,-0.0027144568,0.0026775352,0.012809422,-0.0042639873,-0.09240183,-0.0030577693,-0.03160395,0.043955553,-0.015682062,0.00040167215,0.052727506,0.043276504,0.029714605,-0.06379016,-0.0013720199,-0.18787128,0.07891853,-0.010580516,-0.009686991,-0.09767512,-0.00083018205,-0.00031742186,-0.03414481,0.0052650985,0.018202234,-6.177714e-05,0.048951577,0.005242971,-0.005457152,0.039812665,0.051998045,0.021776656
13H080,-0.020982808,-0.010545581,-0.03516695,-0.0038064064,0.13642882,-0.008485459,0.20461208,0.04593233,0.008500511,0.0011321463,-0.008635165,0.091960445,-0.07688171,0.05384257,-0.028776838,0.030657738,-0.048389025,0.057858996,0.00049310556,0.009634885,-0.021079674,0.022880666,-0.010422403,0.008511797,-0.124434076,0.02728541,0.0071136593,0.0566013,-0.11169337,0.09687659,-0.012515566,-0.0225551,0.010163132,-0.06280055,-0.04893609,-0.108107686,-0.0006251877,-0.014751405,-0.011185667,0.008084501,0.011655845,-0.024732351,0.0011730521,0.0029144867,-0.06837252,-0.05426461,-0.005864448,-0.007464538,-0.16546941,-0.020160234
13H100,-0.04750641,0.02725556,0.014870688,-0.08861566,-0.009278864,0.00033523148,0.05223099,0.059500277,0.007401023,-0.00438242,0.0013286325,0.0010494159,-0.035094656,0.054533668,0.044068817,0.014168137,-0.08129485,-0.031660628,-0.0007352418,-0.0010863224,0.075427555,-0.0027069699,-0.015599556,-0.011189811,0.091627635,0.0042198347,-0.009235868,0.008659525,-0.050570324,0.017237235,-0.05716518,-0.061522927,-0.004893479,0.006798298,-0.039205812,0.035942715,-0.01385718,0.042099457,-0.00939468,0.016841996,0.14707676,0.036017098,0.00063476537,-0.0033307713,0.019597232,0.015390795,0.0016903357,0.02071213,-0.14139496,0.01576054
13H101,-0.06278245,-0.04746532,-0.05492329,-0.060656816,0.042217024,0.009014924,0.09551541,0.021742634,0.009590034,-0.0018262966,-0.00052792334,0.024553783,-0.070436336,-0.0021476597,-0.03592559,0.117915265,-0.024824748,0.0088429265,0.0028359971,-0.00667272,0.023139136,-0.00010926649,-0.003784871,-0.010075601,-0.048795182,-0.026553681,-0.0058970307,-0.030148696,-0.05089803,-0.08771147,-0.0399348,-0.06846638,0.006531259,-0.10789267,-0.024996484,-0.03386759,-0.017018622,-0.03794924,-0.0019881402,-0.009510921,0.021594517,-0.07347843,0.00074888236,-0.022228532,0.020560851,0.00078396307,-0.0048569427,0.06202336,0.17925943,0.049985744
13H104,0.056817766,-0.18048137,0.077665664,0.17521736,-0.0929396,0.0035989506,0.04198416,0.059012342,0.0040051076,-0.0067339884,-0.0084254835,-0.008217138,-0.09845254,0.055331603,0.018112732,-0.0885842,-0.08321464,0.013249502,-0.0045392048,-0.00077322737,0.08849852,-0.0010136008,0.0691294,-0.006140153,-0.028401144,0.076827064,-0.010562685,0.013049466,-0.18019824,0.047312204,0.05096314,-0.074491225,-0.010581418,-0.11849682,0.0060559036,-0.0047496767,-0.00090883696,-0.05636083,-0.004123605,-0.009444522,0.10200158,-0.08417747,0.008728214,0.0045538163,0.09038616,0.06009088,-0.007368195,0.075739324,-0.008830884,0.0004129993
13H110,-0.003393069,-0.02129724,-0.010089582,-0.11533539,-0.008814715,-0.0091004735,-0.007054299,0.057018973,-0.0085392045,-0.011038876,-0.004454813,-0.07223512,0.021850955,-0.049036153,0.002495005,0.010424076,-0.07015253,0.07580471,-0.006908738,-0.002657432,-0.03342206,-0.008903373,0.04682828,0.012705301,0.010633389,0.00014031299,-0.003782813,-0.048431262,-0.028088614,0.005167303,0.10555186,-0.07097848,-0.0027685955,0.064708106,0.0330843,-0.02428056,0.0031432936,-0.0033808092,0.0058245496,-0.021624677,0.060439624,-0.008396298,0.0042132707,0.008350493,-0.029789206,-0.043220375,-0.0015135604,-0.039911717,0.1532553,-0.016942557
13H114,0.011153727,-0.075551726,-0.09031318,-0.026537564,0.117834724,0.00023541163,-0.042659495,0.028712248,0.002166069,0.0011773056,0.0056514977,0.034076132,0.054944944,-0.027612595,0.053429794,0.03772653,0.002239086,0.019278448,-0.004123893,0.0020487322,0.08567171,0.008258453,-0.046067502,-0.0014689997,0.013138111,0.026650935,-0.0059592337,-0.01661513,-0.0920456,0.013879656,-0.015557397,0.11450341,0.0012966564,-0.06635394,0.021174889,-0.020391867,0.0054690647,-0.015071519,-0.009536106,0.0007015199,-0.016953751,-0.024983913,-0.003549847,-0.008197104,-0.060239,0.03616898,-0.0006025517,0.0290893,0.18640067,0.04117399
13H120,-0.038389903,-0.077148385,0.038480878,0.032997984,0.0070131063,-0.016480742,-0.11768544,0.06535662,-0.007933582,0.0055407677,-0.0029667846,0.012886447,0.05272674,-0.0071604187,-0.039261457,0.06445423,-0.007902977,-0.06282758,-0.011058848,0.009971162,0.097473495,-0.011504792,0.017467435,-0.017390132,0.0010695988,0.04857238,-0.01311586,-0.15760419,0.04737114,0.024312183,0.03932766,-0.06041578,-0.010554091,-0.18013953,0.035902843,0.0138002625,-0.014874034,0.046074454,-0.006335276,0.013161184,0.09046967,0.031868663,0.011330997,-0.0016241452,-0.06695061,0.035724316,0.0011195787,0.0041370066,-0.18062113,0.010483282
13H126,-0.0656675,-0.0978768,0.065581,0.25623927,0.036905747,0.0069268593,-0.13704012,0.117225975,0.013366524,0.002562921,0.0047345534,-0.105792284,-0.101333424,0.047418382,-0.031027507,-0.15642835,-0.013031956,-0.019902732,-0.0022024915,-0.009313824,-0.1191016,0.009431667,0.036635194,-0.0048633134,0.047278363,0.04359273,-0.0038612522,0.050352875,-0.14127956,-0.0031322201,-0.034628853,-0.11446795,0.005463076,0.01663729,0.0025889236,0.054499757,-0.008597201,-0.014871213,-0.011596053,-0.007753324,-0.020186044,-0.067683734,0.005700491,-0.00029469476,0.073913515,0.035093885,0.0030619449,-0.078801334,-0.12674789,0.031052878
13H139,-0.0033584966,0.07516958,-0.052734643,0.13860585,0.014034374,-0.003602965,-0.026148029,0.100883424,0.0016215007,-0.0011316416,0.0024818697,0.042057347,0.008314833,-0.011021529,0.05329865,0.022127293,-0.08100611,-0.053475037,-0.0025361658,-0.0055388906,0.09205473,-0.003434355,-0.010296043,-0.011340366,0.06385026,-0.01742664,-0.0040472136,-0.06632031,-0.12552701,0.034768466,-0.11354861,0.111979865,-0.007399416,-0.011073624,-0.005321376,0.030296512,0.0017235391,-0.0103127705,0.0009973621,-0.0028112552,0.03249643,0.06352489,0.0075686886,-0.004219277,-0.054432783,-0.1524318,0.0035492769,-0.07159492,0.031668592,-0.0005108884
13H141,0.01485641,-0.0062083984,0.054684382,-0.022714257,-0.060246643,0.0004175086,0.054886784,-0.01359914,0.007197235,0.007810849,-0.005240979,-0.020320613,-0.018230831,-0.009241397,0.0054640304,0.016619375,-0.10966508,-0.042620737,0.0028010488,-0.00502595,0.09591684,-0.0021687106,0.03939468,-0.0066381404,0.010580529,-0.008145867,-0.012211504,0.12633626,-0.003467806,0.008243197,0.16561314,0.044062402,-0.0026349179,-0.042187158,0.091625646,-0.04623312,-0.011030707,-0.055606436,0.0058246776,0.011798765,-0.025389306,-0.014816624,0.015899228,-0.008935616,0.021358248,-0.05035945,0.0050196,0.21483397,-0.031803247,0.07009621
13H150,-0.04321291,-0.16413349,0.010391264,-0.08277825,-0.023159249,0.0006186814,0.043015316,-0.0749636,0.0026881888,0.0030244198,0.00086748943,-0.008611416,0.14131823,-0.12220353,0.00970466,-0.0044078454,0.012365223,-0.024192205,-0.017727882,-0.001378785,-0.0109087415,-0.00473954,0.02959904,-0.0030266682,-0.012672496,-0.050041743,-0.0019468837,-0.027429856,-0.11994806,-0.023126893,-0.10148032,0.035336398,-0.0040836334,-0.03644937,-0.03599729,-0.011061391,-0.010704906,0.011201336,0.00296475,-0.005238114,-0.04657935,0.17871717,-0.0016054921,-0.014840315,0.04966204,0.0143602425,-0.012095961,-0.07011856,0.018981049,-0.06207672
13H158,0.037466485,-0.079499654,-0.004631193,-0.015125391,0.0062770094,-0.010521394,-0.0077135167,0.053033452,-0.0019954334,0.008217451,-0.0032719634,0.04025955,-0.13885643,0.04976995,-0.003942404,-0.0150237335,-0.14194983,0.056317024,-0.0032009867,0.006120636,-0.010881533,0.004235243,0.03470431,-0.0017410085,0.0031717906,-0.0015401023,0.0021596854,0.19135696,-0.11139698,-0.07138361,-0.12854744,-0.01651298,-0.014763628,0.08827173,-0.0098559065,0.06738335,-0.013475897,0.03330837,0.00700804,0.0011532753,0.0012404933,0.056481037,-0.0019740257,0.0016744634,0.092694774,-0.078734465,-0.0028182734,-0.018359572,-0.14080404,0.053562712
13H162,0.0054810736,-0.16968608,0.17432207,0.15042377,-0.06583354,0.0057297996,0.031038193,0.046584085,-0.0099227615,0.012112781,-0.0129566975,-0.008256875,-0.07342498,0.020672623,-0.029027596,-0.18957022,0.037633125,-0.021978755,0.0053037996,0.011098984,0.077536255,0.007883152,0.020118598,0.013663403,-0.009918645,0.06831806,0.008990584,0.047816567,-0.090586364,0.06892126,0.053174578,-0.06253365,0.0123261465,-0.1581092,-0.017430684,-0.047177818,-0.012017332,-0.0423747,-0.002817896,-0.003568474,0.09979503,0.06243659,-0.003322975,0.011018413,0.08585111,0.010956252,0.004360453,-0.108546436,0.04618168,-0.010499127
13H169,-0.0097506,0.020986605,-0.03663374,0.099554114,0.11301363,-0.0024576096,-0.04521575,0.0032123064,-0.0065193092,-0.0051503778,-0.005212436,0.043278184,-0.1007769,-0.06950028,0.03261647,0.117606156,-0.02724004,-0.0939709,-0.008973862,0.0032448913,-0.008444701,-0.0011214258,-0.057135187,0.0031244666,-0.0146346735,-0.05179912,-0.007715387,0.2149667,-0.179282,-0.057405107,-0.06247184,-0.031889588,-0.010263929,-0.09795529,-0.057060756,-0.004486264,-0.00566286,0.022854978,-0.0007410877,-0.0012060134,0.009485152,0.059415348,0.008886042,0.012684533,-0.078007564,0.05905804,-0.009915035,-0.04823442,-0.27700943,-0.06903675
13H179,-0.01656973,0.0053370646,0.017068293,0.07312397,-0.09326838,0.00031820606,0.07775733,-0.009525778,-0.016494751,0.015987428,-0.0038703773,-0.04746268,0.022521717,0.006728179,0.093196824,0.09034822,0.0070082373,0.008332128,0.0036513903,0.011088071,-0.03504999,-0.00929451,-0.11688399,-0.0010917755,-0.004697476,0.018285489,-0.0005696051,-0.045941498,0.113245435,0.011358078,0.057472263,-0.06143794,0.006766813,-0.3594093,0.012129038,0.105067864,-0.0059129274,0.03330127,0.0071272734,0.006764354,-0.10246138,0.021890474,-0.0027147704,-0.012668887,-0.052004874,0.05259517,0.0011457219,0.018682772,-0.06560779,0.06940026
13H185,-0.08336464,-0.061921548,-0.0064528645,-0.09380236,-0.053314194,-0.0037808379,-0.05767747,-0.1156303,-0.00653969,-0.003600368,-0.02093246,-0.0055537946,0.024097223,0.002892642,0.035778806,-0.102864236,-0.12320102,-0.044722315,0.015683718,0.018525762,-0.053476173,0.007561647,0.03567158,0.004775696,-0.008082851,-0.03075365,0.00034608,-0.08534626,0.052174136,-0.021018468,0.0007417307,-0.013080128,0.005275859,0.015999138,-0.008978723,0.0066779265,-0.0031286555,0.020953096,-0.01135173,0.015736852,0.014381195,0.0067171017,0.003849114,-0.0004743185,0.120194875,-0.052391782,-0.005138221,0.048230443,-0.20166354,-0.073375866
13H186,-0.01971218,-0.10204039,0.046966646,-0.08832869,0.12828396,-0.0053333854,-0.022627613,-0.12959139,-0.012862102,0.017489912,-0.01556149,-0.036367524,-0.09436069,-0.07855427,0.012125748,0.033321816,-0.055406224,-0.0069922386,-0.00049869163,0.008912395,-0.06584109,0.0007534971,-0.028419442,0.0051410636,-0.00034268532,0.10515649,0.003587009,0.033117574,-0.0033098587,-0.029871665,-0.0028996181,-0.04305436,0.00094383373,-0.034689102,0.030424582,-0.033517085,-0.019263959,-0.044571545,0.00195635,0.00033502374,-0.003328241,0.017776303,0.009859878,0.00495449,-0.0030636154,-0.105449855,0.0017337835,0.03792491,0.11269236,0.012296008
14H001,-0.044118974,0.03569077,0.036557157,0.13934352,0.016427461,0.0069301766,-0.020816559,0.05086842,0.015212321,-0.00572313,0.002345139,0.055643436,0.015130592,0.021549096,-0.069451384,0.008939446,-0.07514273,-0.008961032,-0.0044014826,-0.006595213,0.06756342,0.012444313,-0.031492032,0.004311854,-0.020113513,0.0011948089,0.0013896849,-0.18815659,0.054150313,0.04496118,-0.03224293,0.26646134,0.007372422,-0.15252447,-0.020756874,0.035271034,0.0073595303,-0.011957183,-0.003256247,-0.0054151677,0.01442005,-0.0014135347,-0.008050464,0.00071801833,0.05387949,-0.13943695,0.0015203283,-0.0029887427,0.037621714,0.039082095
