,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125
12H124,-0.0010635057,0.011162483,0.0070400857,0.009471208,-0.035604518,-0.0028634463,-0.0031023053,0.016819065,0.0062051755,0.003747717,-0.081940606,-0.006569389,-0.055213403,-0.0068665002,0.0061367303,-0.00732907,0.0007744929,-0.045557275,0.03246806,-0.009647185,0.0035072265,-0.0035990973,-0.00454818,-0.008500424,0.001522089,0.007985751,0.012977581,-0.022995554,-0.12759362,-0.00018983033,0.012623839,0.0002511126,-0.008598524,0.00027735013,0.061349493,0.0023191823,-0.009391104,0.004634964,0.0012626315,-0.008182703,0.059986137,-0.0018249246,0.018798323,0.008651847,0.0073617846,0.052448306,0.0060282964,0.029446645,-0.10012861,0.0011559296,0.013440533,0.0047655865,-0.007520142,0.0011362354,-0.0019656327,0.0006907416,-0.0063341726,0.015008057,0.002480242,0.009851153,-0.013920932,0.01819081,-0.0040883715,-0.00034048432,-0.0038225038,-0.012734629,-0.0015123767,0.0124471,0.018026227,0.0010582487,0.0029465428,0.009577152,0.01702706,-0.006875199,-0.007053993,-0.011308993,0.019737232,-0.008138433,0.014310112,0.007427023,-0.001573102,-0.005256765,-0.04599799,0.0069141104,-0.0009083785,-0.0027255903,-0.01672345,-0.004377173,-0.0044905026,-0.0048792963,-0.005007144,-0.02436433,-0.041673016,-0.0018442436,-0.008604434,-0.040990297,-0.016987415,0.010532431,-0.004466268,-0.005223401,0.014350561,0.0027742244,0.0035204561,-0.0040706783,-0.0027739399,-0.0056267558,0.0025779232,-0.002187122,0.008633572,0.030585907,-0.002833249,-0.0046498445,-0.007043754,0.013022425,0.010431569,0.004429775,-0.009832398,0.006779149,-0.0011484411,-0.0150366435,0.0073699737,0.006138281,-0.00024809752,0.0026233546,0.01609066
12H138,0.009677991,-0.0025485167,0.00029579725,0.009345873,-0.052941777,0.0024962414,0.07189979,-0.018624028,0.0053095478,-0.011222293,-0.077732146,0.011947497,-0.027253315,0.0151433535,-0.00590966,0.0066569797,0.003586394,0.06401908,0.06681113,0.006928967,-0.007149846,0.0016840728,0.009878728,0.0073074573,-0.00442289,-0.0051327716,-0.0076573556,0.013602084,0.09937807,0.012044454,-0.0089373635,-0.014472789,0.0019586158,0.004355449,0.077043764,-0.0052596037,-0.00041952095,0.0059399656,-0.001435993,-0.014191252,-0.06874177,-0.0071511627,0.007877362,0.0051756813,-0.012904566,-0.056399837,0.0018054469,-0.009512112,-0.098239124,-0.00776686,-0.0067447037,0.0006905345,-0.0076083783,-0.00558688,0.015109703,-0.0076696803,0.029271454,-0.00022007905,-0.06880961,0.01585533,-0.01436373,0.0075486447,0.0010961243,-0.009827371,0.012457086,-0.005897188,0.002606659,-0.013427204,-0.00683873,0.008279838,0.008678334,0.00066341454,0.008814151,0.002018368,-0.012770782,-0.012244992,0.009434917,0.01369064,-0.010693196,-0.003265699,-0.0004430442,-0.012957894,-0.010665439,-0.0042053643,-0.0048749587,0.016096896,-0.003655634,-0.016412895,-0.008215196,-0.012083319,0.0031957054,0.015202178,-0.08102742,0.0026597658,-0.005952053,0.01845183,-0.001175696,-0.0025781426,-0.004106421,0.0005494704,-0.004837116,0.006820232,0.003651649,-0.006236251,-0.024053227,0.0057675475,0.009075596,0.0023165487,0.0014956737,0.04525765,0.00048777592,0.0078624,-4.040676e-05,-0.013221664,-0.008858796,0.008164239,-0.012225843,0.001880711,-0.012782136,-0.0942597,-0.007027858,-0.0060990243,-0.01088189,-0.0011595687,-0.0058867214
12H139,-0.008152121,0.0037663067,0.0015394379,0.007598901,-0.14871548,-0.010131458,1.2305585e-05,-0.002906358,0.008043619,-0.0023141038,0.11934091,-0.0023673556,0.065989845,0.00060964655,0.0043086386,0.0012492323,-0.009540424,0.0054757013,-0.07705653,0.0008787665,0.0029066147,-0.0016515489,-6.9447124e-05,-0.00071753265,-0.006449101,0.0006309306,-0.007189287,0.21487583,0.024447365,0.01288387,0.0015250578,0.0105300415,-0.0039823875,0.0065570036,0.04373145,-0.005979661,-0.00885418,0.009067188,0.0060495157,-0.0025942642,0.016391983,-0.0031258697,0.008999156,0.008350201,0.005335737,-0.022960177,-0.008046771,-0.00699845,0.027696626,0.0022921304,-0.0020969443,-0.009213689,-0.010504872,0.0015905736,-0.0024554513,-0.011519593,-0.007457926,-0.00308724,-0.052032296,-0.00413853,-0.0013784296,-0.0061321203,-0.002641074,-0.0031386751,0.0019861227,0.01928732,-0.005371993,-0.011388247,-0.0043652826,0.0066218837,-0.0035441022,-0.0028390333,-0.0077404263,0.008343946,-0.010029484,0.006769146,0.010690364,0.0033153943,0.0014372482,0.0062267594,-0.01488644,0.0020029768,0.10992905,0.004487638,0.0016992539,0.0033024254,0.0053109624,-0.003798841,-0.0021526704,-0.0009694977,-0.009642015,0.0009962264,-0.03462957,-0.0026531187,0.0012557172,0.14009564,-0.0066287722,0.005529012,-0.0050932593,-0.006641614,-0.0016808055,-0.0075207655,-0.009068735,0.0011956267,0.0030938669,-0.0019154908,-0.0036747723,-0.003779211,0.0003244707,-0.09375047,-0.0031356819,0.0046447217,0.0036950288,-0.0032663015,-0.0009099089,0.0065582297,0.0001446742,0.005030554,-0.0065070516,-0.15942498,-0.009971241,-0.011332024,-0.00023516604,-0.000482188,0.004102826
12H148,0.0048330575,-0.0052029816,0.0008690538,-0.008436258,0.056711674,-0.0037424706,0.0041749757,0.02528101,-0.0010031858,-0.0005577592,-0.051560663,-0.0035379932,0.021491768,-0.0096532935,-0.004059387,-0.008911924,0.009993281,-0.00718406,0.03158231,0.00075946405,0.0005195638,-0.0029948154,-0.0042914776,-0.001416381,-0.00574721,-0.00026297948,0.0014839442,-0.1206418,0.12496222,-0.0090834135,-0.0051886044,0.006884079,0.0064202757,-0.007118092,0.018551199,0.004095255,-0.0054243407,-0.0057829483,-0.0070240726,0.014901256,-0.12934923,0.0035102647,-0.0070904633,0.0075197415,0.0058310856,-0.045053285,-0.0029114387,0.0004984427,-0.049916703,0.009287415,0.008223428,0.0024533637,0.016967187,-0.00028308746,-0.0064538405,0.0023689657,-0.010157881,0.0072138975,0.08821027,-0.01198845,0.004314324,-0.00071627693,0.0018192894,0.0076172627,-0.005541762,-0.07338426,-0.0030115352,0.00071492227,0.0058032675,-0.0037912417,-0.0105422335,-0.011454653,-0.0046823276,0.00096764776,0.005953228,0.008821733,-0.009685495,-0.004787274,0.0021424955,0.0009531851,0.004871615,0.00734687,0.058291923,0.0010101311,-0.00013286597,-0.0029618682,0.0026842607,0.006589776,0.0006433159,0.00046564237,-0.002741788,-0.008026255,-0.13799903,-0.00623302,-0.006580519,0.0445478,-0.00014349748,-0.009262279,-0.0016849301,-0.0010775819,0.0048394836,-0.012068506,0.01001048,0.008506981,0.010593387,0.00594928,-0.0104676625,-0.014132187,-0.009217184,0.0795974,-0.0027800847,-0.0032394275,0.009316482,0.007203366,-0.00085994415,-0.010900973,0.007652968,-0.0048498083,-3.0293404e-05,0.0059036515,0.00029632106,0.003157671,0.00086504716,-0.0013715054,0.004197816
12H149,-0.0033536626,0.016034538,-0.01096308,0.0041358266,-0.026140396,-0.00219263,-0.04968168,0.012628743,0.0012733969,0.001744493,0.008869069,-0.006884629,-0.05936895,-0.0012476541,-0.011337243,-0.012275616,0.0005460487,0.05210822,-0.037919857,-0.0045646243,0.0048521277,-0.0015144966,-0.014911532,-0.006679782,0.0044419267,-0.00044174466,0.00016899277,-0.09183028,0.062167574,-0.0033802837,-0.005489605,0.0028820531,0.005042914,0.004359191,-0.074863225,-0.010949152,-0.017138422,0.001227017,0.0014705367,0.0051162993,-0.12384028,-0.0060921027,-0.0027880033,0.009031739,-0.004570738,0.080396615,-0.0013938171,0.0044190944,0.12461006,0.008106982,-4.4684166e-05,-0.0026477687,-0.0024177826,0.002236246,-0.0044354424,0.003055365,-7.4638476e-05,0.0029946137,0.027669283,-0.01773718,0.017141106,0.012908971,0.0092842765,0.00995322,-0.0066471784,-0.239498,-0.006628858,0.010669635,0.0010680358,0.0040137256,-0.0017972945,0.0048830546,0.0020979226,0.009926089,-0.012555352,0.0071685826,-0.005800115,-0.004283819,0.00031941108,0.01807596,-0.017758079,-0.0073864446,-0.06134134,0.005166948,0.00010259518,-0.011710956,-0.014118172,-0.010101088,0.0062755393,0.02422956,-0.012710421,-0.014108309,0.00394735,-0.018075248,0.006832612,0.0051436145,-0.013987234,0.0035880054,0.0010812345,-0.0017601106,0.010028257,0.011141356,-0.00601794,0.018212833,0.0034692823,-0.0022918992,-0.010046892,-0.018421987,0.0053284853,-0.014548028,0.016492939,-0.019540314,0.000110105764,0.005347647,0.009888775,0.0041435277,0.010657787,0.00043955605,-0.007234108,0.110735126,-0.010369931,-0.012904447,0.0020273158,0.005909436,0.011330794
12H151,0.026974872,0.012873906,-0.017499633,0.018707883,0.012996786,-0.00416831,-0.004000332,-0.016915794,-0.0026627013,0.011508829,0.03513561,-0.010905882,0.1095874,-0.0020958744,-0.010924554,-0.013488997,-0.0036547196,0.09834294,-0.11623344,-0.0044285357,0.0111197755,-0.010985868,-0.02651741,-0.029823262,0.0073532104,-0.010457181,-0.008323903,-0.09175955,0.071060404,-0.013962448,0.009812739,0.004119638,0.00060062844,-0.0067977435,0.056698795,-0.0033428615,-0.013363087,-0.010309894,-0.009813241,0.015678732,-0.095689245,0.011652054,-0.010522773,0.010910953,-0.007897131,-1.5644067e-05,-0.0033470572,0.012532074,0.05231535,0.017174816,-0.003725317,-0.0034066278,0.0007061723,0.0077591967,-0.025364937,0.01817484,-0.0044602235,0.0013095498,0.06338454,-0.015650256,0.031382754,0.008350507,0.010074441,0.017542576,-0.033233255,-0.057196006,-0.021020174,0.012550454,-0.0065509067,-0.0035745983,-0.010636367,-0.0031709603,-0.005567931,0.016564514,0.018960856,0.013264072,-0.016040055,-0.014640284,0.008235544,0.01170807,-0.016065812,0.0065020486,-0.106816396,0.006403304,0.014193912,-0.021253826,-0.016899614,-0.0054555703,0.0024297573,0.030657616,-0.023569945,-0.013376788,-0.19731459,-0.041534245,0.0056164823,0.067196935,-0.009094464,-0.006696033,0.0070866556,-0.013480615,0.014932236,0.00016888068,-0.004471208,0.024458695,0.005008488,-0.00599038,-0.029067153,-0.019226775,0.00042492407,-0.07036913,0.016140236,-0.028584711,-0.004636575,0.023098864,0.004259684,-0.013634991,0.023538096,-0.024751833,0.0030145098,0.17012595,0.0013437889,-0.015761266,-0.013139012,-0.0062841913,0.014617885
12H165,0.0060840156,-0.0017595746,-0.003373164,0.0015383263,0.13138795,0.0015975832,0.06538959,-0.02957511,-0.0015546082,0.006447246,0.11565702,0.0050941533,0.06993372,0.0014795053,0.005610397,-0.006577455,-0.001040507,0.054246616,0.015464885,-0.006112246,0.005121367,0.0016113597,-0.012820822,-0.016829507,-0.0019067102,-0.017017571,0.000983838,0.05936654,0.05047386,-0.011417654,-0.003873782,-0.011193934,-0.002525576,-0.0060687927,0.0543173,-0.003971014,-0.001647482,0.009671,-0.0076285927,0.004708168,0.09811969,0.00012085557,0.00029549812,0.006973027,-0.0018425466,-0.003079132,0.001540623,0.0070952573,0.074508265,0.0075044497,-0.0048540877,-0.00060648913,-0.0008849013,0.011980565,-0.010291019,0.003297991,0.0028216548,-0.004922417,-0.048690252,0.0032567491,0.0002634012,-0.0041591725,0.0072756303,0.0067903604,0.0024928704,-0.13132459,-0.015635947,0.010122522,-0.0015195786,-0.009665499,0.004738521,0.0014315242,0.0012003058,-0.0030468593,0.003271888,-0.009306073,-0.0011413936,0.00032489063,0.0046910928,0.0054079928,-0.0014881947,-0.002773007,0.051784214,-7.119969e-05,-0.0023732511,-0.008322359,-0.014805504,0.005478747,0.005128242,0.006475908,-0.002102625,-0.0017766341,0.08264051,0.00080654415,-0.0056427056,0.005089401,-0.00027013797,-0.00717145,-0.0015229038,-0.009993927,0.0049309107,0.004406856,-0.0022741896,-0.00964483,0.001781727,-0.0039382554,-0.009602025,-0.00029905784,0.0015449404,0.047612224,0.005019502,-0.008167259,-0.012187776,0.011113791,-0.0007902984,-0.0051587406,-0.0037559704,-0.016487528,2.564478e-05,-0.04985351,0.010517084,-0.0067890966,-0.008031429,0.0030394495,0.0093888445
12H166,0.0010916603,-0.021953356,0.006765489,-0.009120062,0.13017006,0.003188607,-0.001066343,0.0037503296,-0.016403923,0.011150278,0.14057149,0.025640342,-0.021458143,0.0044199754,0.012479399,0.0020247595,0.01809855,0.23304234,0.026593732,0.013423793,-0.0050700996,0.015145475,-0.0010235563,0.017157935,0.013841304,-0.005050602,0.010671153,0.07970125,0.041850153,0.0027050143,-0.0029345718,-0.018601261,0.024803825,0.01394214,-0.006776524,0.008282832,0.0008587683,-0.0057349014,-0.00434117,0.0018037197,-0.0039759343,0.008086091,-0.011697177,-0.019859286,-0.009299811,-0.08787249,-0.0053933416,0.0030981735,-0.13445862,-0.016739722,-0.0134083945,0.00919408,0.009726085,-0.021412417,0.009767408,0.015614231,0.0024289142,-0.00280544,0.009925564,0.0032806147,-0.01184373,0.008086288,0.0055356477,-0.003389396,-0.008321471,0.108206496,0.014552729,-0.0024131055,0.0002617948,-0.0064449813,0.0060162367,0.0028434587,0.007175192,-0.016755661,-0.005601938,-0.022136055,-0.026548618,0.007880814,-0.013358755,-0.006908861,0.015262131,-0.01452748,-0.09684433,-0.029734809,-0.0071142013,-0.0016987473,-0.0056128292,0.009324724,0.019660275,-3.523235e-05,0.0020893149,-0.0048119267,-0.007551495,0.007277422,0.014112643,0.022188714,0.0212642,0.0060051903,0.010294137,0.0062580234,-0.010445677,0.02432576,0.015960872,-0.011043404,-0.004531434,-0.0023273143,-0.007287568,0.00966409,0.010097586,-0.0056023984,-0.017914161,0.0061752833,0.0070961476,-0.011571034,-0.011993175,0.00043371777,0.013982009,0.0006495913,0.014287062,0.019652165,0.023646196,0.017095525,-0.016270226,0.01697462,-0.019359622
12H170,0.007414808,-0.0012655339,0.005919208,-0.008790402,-0.08630432,0.007305881,0.0940265,0.006334091,-0.0089300675,0.011244243,-0.070087485,0.0037432432,-0.117950246,-0.012645794,0.011793849,0.001191394,0.0136473905,0.05536631,0.058580153,-0.0059952196,-0.003987079,-0.0028872213,0.0017403819,0.004893426,0.0039403136,0.008303408,0.013914789,-0.10674527,0.15618101,-0.011006753,-0.004562058,0.0045481967,0.008297789,-0.0046262145,-0.04382342,0.012972419,0.0012071381,-0.00037842852,-0.0006427634,0.0061715594,0.050436612,0.0066484106,-0.008388579,-0.009181087,0.022422811,0.029488057,0.013084575,0.0037794923,0.039071523,-0.0057395203,0.0072238687,0.017754922,0.015915914,-0.0049144547,0.0034848957,0.0075501925,-0.008451537,0.007925654,-0.16376919,-0.0025075937,0.0059383097,0.010109868,-0.006498208,0.005374665,-0.004827817,0.13403404,0.015186855,0.016026216,0.013234683,-0.0031865437,-0.006393729,-0.00094848656,0.012621769,-0.011217227,0.0047887494,0.005085557,-0.0042411927,-0.010872995,0.0058363825,0.0024255123,0.008219136,-0.0036904232,0.047586765,0.0011242812,2.9378658e-05,-0.0044847964,-0.0046796873,0.0066198986,0.0019421505,-0.0032125607,0.0133952005,-0.0068217027,0.004520743,0.00768814,-0.0009503492,-0.0054325773,-0.0014732037,-0.0027972842,-0.0057177036,0.008192484,-0.00081711984,-0.004463698,0.008303117,0.00014425149,0.002566704,0.0068331584,0.0030590429,-0.0018826339,0.0038191616,-0.016895965,-0.005141716,-0.003397344,0.003752179,0.00035557113,0.010567359,-0.005313277,0.004147939,0.00764749,0.007596239,0.025947789,0.013341965,0.010494244,0.0034642285,0.0049467334,0.00210654
12H171,-0.0009051732,-0.0019760295,-0.0031097748,0.0105894115,-0.040751006,0.010149351,-0.085071236,-0.011694792,0.0012786121,0.0092122145,-0.11217444,0.009763593,0.018145803,0.0063445386,0.008136194,0.0004824712,-0.004285598,-0.08166072,0.009021901,-0.013848531,1.2330309e-05,-0.003742347,-0.004898281,-0.012641865,-0.0062069767,-0.014057754,-0.002356683,0.08894222,0.042610437,-0.0028817838,0.0067446916,0.0035378416,-0.010491164,-0.008862236,-0.049508426,0.011014905,0.0049619293,0.014738563,0.016084218,-0.0062120627,0.06060636,-0.004518364,0.012355513,0.0058774687,0.005870043,-0.051192954,-0.0036295878,0.008467462,-0.0032540371,0.011534097,0.0043819766,0.0032133649,-0.012927551,0.009310237,-0.0076582474,-0.011728388,0.0063196593,0.010196833,-0.020784672,0.0002396733,-0.0026505853,-0.0005750532,0.00048696212,0.006281332,0.009195115,-0.018264463,-0.015194837,0.005601943,-0.004428571,-0.0059003863,0.006595834,0.003544443,0.013637372,0.0038171655,-0.0004652692,-0.00045690188,0.013275056,-0.0025975218,0.015033903,0.011393219,-0.0061394223,0.003279852,0.04290661,0.013730837,-0.002324003,0.00799518,-0.0088983495,-0.0070616812,0.00092410896,0.0019175813,-0.013503741,0.0011968917,0.020154329,-0.0004893528,-0.019475307,-0.038479466,-0.016217431,-0.004098278,-0.0064273966,0.006177625,0.02301307,-0.004708116,0.0016078502,-0.0067862626,-0.000965217,0.0069963248,-0.0028978584,-0.0073963334,0.0048212484,-0.0810947,-0.0015008431,0.003496832,-0.0005594196,0.013438258,0.003968616,-0.0026841734,-0.0075540803,-0.004824857,-0.012561042,-0.0059562414,0.0051966263,-0.013729625,-0.0018814977,-0.013887463,0.023124449
12H172,0.0034435024,-0.00011733137,0.0056753177,-0.0084129805,-0.045262292,-0.01476273,-0.06504721,-0.011703197,0.00585308,-0.0022571445,-0.023431076,-0.009681692,0.0073681283,-0.01056068,-0.0035717285,0.006523658,0.005693788,0.08555836,0.10101449,0.0062493472,0.015287949,-0.0124199055,0.013295892,0.009465261,0.008845272,0.010032608,0.008403451,0.0704188,0.009958498,-0.017219633,-0.001398466,0.009824287,-0.001191492,-0.0048324433,-0.10069153,-0.0010406963,-0.0078072734,-0.004002231,-0.0015811046,0.006146561,-0.13211446,0.0055659697,0.007994376,0.005779385,-0.0002922142,0.17113549,0.003010264,-0.002644408,0.076960005,0.008435852,0.014785198,-0.007337607,0.007898163,-0.0071882405,0.0088829305,0.012384872,-0.007146332,0.0013315914,0.10365421,0.0036529796,0.009151003,0.011489354,-0.011672301,-0.002070201,-0.0110235885,-0.038777173,0.0038986842,0.009056557,0.020439215,-0.0007012545,-0.023321966,-0.006447251,-0.005561974,-0.0031517441,-0.0059242477,0.0064994795,8.1957725e-05,-0.005107458,0.0028329084,0.0008694058,0.00018963178,-0.011707191,-0.1255138,-0.002071099,-0.0007114851,0.014636873,0.003006679,0.0057494626,-0.017824408,-0.004912722,-0.005085538,-0.006666467,0.018659433,0.0018931562,0.007934217,0.06464978,0.00012216534,0.0002833071,0.01079234,0.014925674,0.0028535188,-0.00019958036,0.020023888,0.003483579,0.011758058,-0.013821599,-0.0091448715,-0.0052879127,-0.0043659587,0.15873626,0.005214242,-0.009273236,-0.0074936016,0.0015473877,0.0065839267,0.00241887,-0.02020692,0.011260084,0.0051793065,0.068954624,0.005521463,0.004773829,0.004590336,0.008498511,-0.0069458783
12H173,-0.007915763,-0.0038217767,-0.007575552,-0.0059309714,-0.07544984,0.0036763882,-0.09643706,0.04259956,0.005098273,-0.0059084706,0.028189648,0.00030285906,0.030149356,-0.008467516,-0.011731971,-0.0032715988,0.003864516,-0.09060371,0.0068965754,0.004784677,-0.0043555624,-0.0014026675,-0.00038879202,0.0017177418,-0.0029804637,0.004885483,-0.0057210596,0.08569657,-0.05919772,0.0023022857,-0.0073408647,0.010673377,0.004112236,-0.0053131375,-0.0915479,0.0021942754,-0.0063541518,-0.005348905,0.0006932622,-0.0018955285,0.04680087,-0.0044165123,-0.0023941277,-0.0010176715,-0.00012118846,0.05523068,-0.00242144,-0.0027262843,-0.018390918,-0.0021160282,0.008713743,0.0019657917,0.004274009,-0.0025570604,0.0021606907,0.002370688,-0.0012370545,0.008108796,-0.030732827,-0.0021721502,-0.0016762645,0.0073627015,0.003010957,0.0017093477,0.008191572,-0.071664475,0.0071374243,0.0016159436,-0.0054233866,0.014491324,-0.007902798,0.0038933088,0.0044460846,-0.0004678722,-0.004471619,0.0072895824,0.00039759077,3.744449e-05,0.0017981599,-0.00022050907,0.005887771,-0.00082012545,-0.009227953,0.0073205316,-0.012721143,-0.0037208765,0.00659121,-0.00801422,-0.01179507,0.0036696608,0.012283728,0.0086707035,0.017706687,-0.0016158437,-0.009302147,0.1429854,-0.0034457732,-0.00014514211,-0.0032543123,0.0027480826,0.0054462506,-0.009888956,0.0079369955,0.004506025,-0.0014206473,0.0012928131,0.0044398573,-0.0013205935,-0.0077553485,-0.018006593,-0.0032412247,-0.0011923625,0.00884957,-0.006460028,0.0034354676,0.0019815075,0.0025446278,-0.007281775,-0.0020976954,0.06698121,-0.01295146,0.0015614368,0.0120069375,-0.01077131,-0.0008587917
12H175,0.025600448,-0.014032538,-0.0047822916,-0.0100163305,-0.09766216,0.009679685,-0.11606786,-0.047698468,0.010235792,-0.0051066335,-0.0009028096,0.022631438,0.02750719,-0.0034114092,0.0010228459,0.007674936,0.012510399,0.0037081812,0.07800009,0.017024273,-0.017584724,0.0074655255,-2.1314121e-05,0.0019218774,0.004404982,-0.0053912937,-0.014451453,0.010436217,0.079624906,0.0005473837,-0.004336565,-0.011647506,-0.0017300047,0.0012952,0.04701219,0.009716127,-0.0005842862,-0.009395674,-0.019892596,0.005278751,-0.009285646,0.0019195115,-0.008311368,-0.009075482,-0.020048259,0.2006263,-0.003835353,-0.0010268077,0.08186118,0.010681853,-0.009375275,0.005673785,-0.00030247838,-0.0007466794,0.0033607797,0.017400391,0.007463158,-0.0012735024,0.104675174,-0.00039126366,0.0003587931,-0.0039089043,0.004638332,0.0026935365,-0.00375343,-0.10104926,-0.0078646,-0.004963493,0.00074440835,-0.00017305625,0.001102349,0.0039024139,0.0030765487,-0.00090643787,0.015297586,0.0038726735,-0.009196441,0.0056451447,-0.0018312711,-0.00679592,0.005836758,0.010406715,-0.06259215,9.203697e-05,-0.013916318,-0.0013626434,0.0031775984,-0.01443775,-0.0024882862,0.01262294,-0.004037563,0.013886594,-0.03219496,-0.016220998,0.010937727,0.1194709,0.018081563,-0.0021663343,0.0054959594,0.01943829,0.0021454722,0.01777293,0.008159997,0.014564682,-0.014289733,0.0055980105,-0.0039941184,-0.0055904174,-0.014172355,0.04455902,0.00801005,0.018151335,0.0011896677,-0.0066031846,-0.010152673,0.0020270057,0.0072614755,-0.0112953,0.002834884,0.075112775,0.0049648182,-0.0014409163,-0.0036306358,-0.0034233504,-0.015316499
